"node_id","date","hour","pm25","datetime"
"001e0610f02f",2018-05-18,19,0.407694444444444,2018-05-18 19:00:00
"001e0610f02f",2018-05-18,20,0.211286713286713,2018-05-18 20:00:00
"001e0610f02f",2018-05-18,21,0.177146853146853,2018-05-18 21:00:00
"001e0610f02f",2018-05-18,22,0.168272727272727,2018-05-18 22:00:00
"001e0610f02f",2018-05-18,23,0.154236111111111,2018-05-18 23:00:00
"001e0610f02f",2018-05-19,0,0.302352517985612,2018-05-19
"001e0610f02f",2018-05-19,1,0.285622377622378,2018-05-19 01:00:00
"001e0610f02f",2018-05-19,2,0.266111111111111,2018-05-19 02:00:00
"001e0610f02f",2018-05-19,3,0.268293706293706,2018-05-19 03:00:00
"001e0610f02f",2018-05-19,4,0.273741258741259,2018-05-19 04:00:00
"001e0610f02f",2018-05-19,5,0.484776223776224,2018-05-19 05:00:00
"001e0610f02f",2018-05-19,6,0.494291666666667,2018-05-19 06:00:00
"001e0610f02f",2018-05-19,7,0.635629370629371,2018-05-19 07:00:00
"001e0610f02f",2018-05-19,8,0.700853146853147,2018-05-19 08:00:00
"001e0610f02f",2018-05-19,9,1.11830555555556,2018-05-19 09:00:00
"001e0610f02f",2018-05-19,10,1.22386013986014,2018-05-19 10:00:00
"001e0610f02f",2018-05-19,11,1.7434965034965,2018-05-19 11:00:00
"001e0610f02f",2018-05-19,12,2.05597902097902,2018-05-19 12:00:00
"001e0610f02f",2018-05-19,13,2.49610416666667,2018-05-19 13:00:00
"001e0610f02f",2018-05-19,14,3.69476923076923,2018-05-19 14:00:00
"001e0610f02f",2018-05-19,15,2.94485314685315,2018-05-19 15:00:00
"001e0610f02f",2018-05-19,16,1.20740972222222,2018-05-19 16:00:00
"001e0610f02f",2018-05-19,17,0.867853146853147,2018-05-19 17:00:00
"001e0610f02f",2018-05-19,18,0.870174825174825,2018-05-19 18:00:00
"001e0610f02f",2018-05-19,19,1.38345454545455,2018-05-19 19:00:00
"001e0610f02f",2018-05-19,20,1.0578125,2018-05-19 20:00:00
"001e0610f02f",2018-05-19,21,0.615125874125874,2018-05-19 21:00:00
"001e0610f02f",2018-05-19,22,0.255454545454545,2018-05-19 22:00:00
"001e0610f02f",2018-05-19,23,0.201314685314685,2018-05-19 23:00:00
"001e0610f02f",2018-05-20,0,0.44245,2018-05-20
"001e0610f02f",2018-05-20,1,0.965839160839161,2018-05-20 01:00:00
"001e0610f02f",2018-05-20,2,0.714370629370629,2018-05-20 02:00:00
"001e0610f02f",2018-05-20,3,0.76979020979021,2018-05-20 03:00:00
"001e0610f02f",2018-05-20,4,0.873368055555556,2018-05-20 04:00:00
"001e0610f02f",2018-05-20,5,0.967993006993007,2018-05-20 05:00:00
"001e0610f02f",2018-05-20,6,0.973440559440559,2018-05-20 06:00:00
"001e0610f02f",2018-05-20,7,0.667559440559441,2018-05-20 07:00:00
"001e0610f02f",2018-05-20,8,0.188770833333333,2018-05-20 08:00:00
"001e0610f02f",2018-05-20,9,0.117433566433566,2018-05-20 09:00:00
"001e0610f02f",2018-05-20,10,0.0837062937062937,2018-05-20 10:00:00
"001e0610f02f",2018-05-20,11,0.0786643356643357,2018-05-20 11:00:00
"001e0610f02f",2018-05-20,12,0.0846041666666667,2018-05-20 12:00:00
